Date,Ticker,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX,^TNX
0,Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,2017-02-09,2.3949999809265137,2.3949999809265137,2.351999998092652,2.3980000019073486,2.3489999771118164,0.0,2.3949999809265137,2.3949999809265137,2.351999998092652,2.3980000019073486,2.3489999771118164,0.0,2.3949999809265137,2.3949999809265137,2.351999998092652,2.3980000019073486,2.3489999771118164,0.0,2.3949999809265137,2.3949999809265137,2.351999998092652,2.3980000019073486,2.3489999771118164,0.0,2.3949999809265137,2.3949999809265137,2.351999998092652,2.3980000019073486,2.3489999771118164,0.0,2.3949999809265137,2.3949999809265137,2.351999998092652,2.3980000019073486,2.3489999771118164,0.0
2544,2017-02-10,2.4089999198913574,2.4089999198913574,2.4110000133514404,2.434000015258789,2.3970000743865967,0.0,2.4089999198913574,2.4089999198913574,2.4110000133514404,2.434000015258789,2.3970000743865967,0.0,2.4089999198913574,2.4089999198913574,2.4110000133514404,2.434000015258789,2.3970000743865967,0.0,2.4089999198913574,2.4089999198913574,2.4110000133514404,2.434000015258789,2.3970000743865967,0.0,2.4089999198913574,2.4089999198913574,2.4110000133514404,2.434000015258789,2.3970000743865967,0.0,2.4089999198913574,2.4089999198913574,2.4110000133514404,2.434000015258789,2.3970000743865967,0.0
2545,2017-02-13,2.434000015258789,2.434000015258789,2.436000108718872,2.45199990272522,2.427000045776367,0.0,2.434000015258789,2.434000015258789,2.436000108718872,2.45199990272522,2.427000045776367,0.0,2.434000015258789,2.434000015258789,2.436000108718872,2.45199990272522,2.427000045776367,0.0,2.434000015258789,2.434000015258789,2.436000108718872,2.45199990272522,2.427000045776367,0.0,2.434000015258789,2.434000015258789,2.436000108718872,2.45199990272522,2.427000045776367,0.0,2.434000015258789,2.434000015258789,2.436000108718872,2.45199990272522,2.427000045776367,0.0
2546,2017-02-14,2.470000028610229,2.470000028610229,2.440999984741211,2.502000093460083,2.430999994277954,0.0,2.470000028610229,2.470000028610229,2.440999984741211,2.502000093460083,2.430999994277954,0.0,2.470000028610229,2.470000028610229,2.440999984741211,2.502000093460083,2.430999994277954,0.0,2.470000028610229,2.470000028610229,2.440999984741211,2.502000093460083,2.430999994277954,0.0,2.470000028610229,2.470000028610229,2.440999984741211,2.502000093460083,2.430999994277954,0.0,2.470000028610229,2.470000028610229,2.440999984741211,2.502000093460083,2.430999994277954,0.0
2547,2017-02-15,2.502000093460083,2.502000093460083,2.483999967575073,2.5239999294281006,2.4830000400543213,0.0,2.502000093460083,2.502000093460083,2.483999967575073,2.5239999294281006,2.4830000400543213,0.0,2.502000093460083,2.502000093460083,2.483999967575073,2.5239999294281006,2.4830000400543213,0.0,2.502000093460083,2.502000093460083,2.483999967575073,2.5239999294281006,2.4830000400543213,0.0,2.502000093460083,2.502000093460083,2.483999967575073,2.5239999294281006,2.4830000400543213,0.0,2.502000093460083,2.502000093460083,2.483999967575073,2.5239999294281006,2.4830000400543213,0.0
2548,2017-02-16,2.450000047683716,2.450000047683716,2.4749999046325684,2.492000102996826,2.437999963760376,0.0,2.450000047683716,2.450000047683716,2.4749999046325684,2.492000102996826,2.437999963760376,0.0,2.450000047683716,2.450000047683716,2.4749999046325684,2.492000102996826,2.437999963760376,0.0,2.450000047683716,2.450000047683716,2.4749999046325684,2.492000102996826,2.437999963760376,0.0,2.450000047683716,2.450000047683716,2.4749999046325684,2.492000102996826,2.437999963760376,0.0,2.450000047683716,2.450000047683716,2.4749999046325684,2.492000102996826,2.437999963760376,0.0
2549,2017-02-17,2.424999952316284,2.424999952316284,2.4059998989105225,2.428999900817871,2.400000095367432,0.0,2.424999952316284,2.424999952316284,2.4059998989105225,2.428999900817871,2.400000095367432,0.0,2.424999952316284,2.424999952316284,2.4059998989105225,2.428999900817871,2.400000095367432,0.0,2.424999952316284,2.424999952316284,2.4059998989105225,2.428999900817871,2.400000095367432,0.0,2.424999952316284,2.424999952316284,2.4059998989105225,2.428999900817871,2.400000095367432,0.0,2.424999952316284,2.424999952316284,2.4059998989105225,2.428999900817871,2.400000095367432,0.0
2550,2017-02-21,2.427000045776367,2.427000045776367,2.4560000896453857,2.4609999656677246,2.4130001068115234,0.0,2.427000045776367,2.427000045776367,2.4560000896453857,2.4609999656677246,2.4130001068115234,0.0,2.427000045776367,2.427000045776367,2.4560000896453857,2.4609999656677246,2.4130001068115234,0.0,2.427000045776367,2.427000045776367,2.4560000896453857,2.4609999656677246,2.4130001068115234,0.0,2.427000045776367,2.427000045776367,2.4560000896453857,2.4609999656677246,2.4130001068115234,0.0,2.427000045776367,2.427000045776367,2.4560000896453857,2.4609999656677246,2.4130001068115234,0.0
2551,2017-02-22,2.4179999828338623,2.4179999828338623,2.407999992370605,2.4539999961853027,2.3919999599456787,0.0,2.4179999828338623,2.4179999828338623,2.407999992370605,2.4539999961853027,2.3919999599456787,0.0,2.4179999828338623,2.4179999828338623,2.407999992370605,2.4539999961853027,2.3919999599456787,0.0,2.4179999828338623,2.4179999828338623,2.407999992370605,2.4539999961853027,2.3919999599456787,0.0,2.4179999828338623,2.4179999828338623,2.407999992370605,2.4539999961853027,2.3919999599456787,0.0,2.4179999828338623,2.4179999828338623,2.407999992370605,2.4539999961853027,2.3919999599456787,0.0
2552,2017-02-23,2.388000011444092,2.388000011444092,2.3989999294281006,2.3989999294281006,2.38100004196167,0.0,2.388000011444092,2.388000011444092,2.3989999294281006,2.3989999294281006,2.38100004196167,0.0,2.388000011444092,2.388000011444092,2.3989999294281006,2.3989999294281006,2.38100004196167,0.0,2.388000011444092,2.388000011444092,2.3989999294281006,2.3989999294281006,2.38100004196167,0.0,2.388000011444092,2.388000011444092,2.3989999294281006,2.3989999294281006,2.38100004196167,0.0,2.388000011444092,2.388000011444092,2.3989999294281006,2.3989999294281006,2.38100004196167,0.0
2553,2017-02-24,2.316999912261963,2.316999912261963,2.3529999256134038,2.3529999256134038,2.313999891281128,0.0,2.316999912261963,2.316999912261963,2.3529999256134038,2.3529999256134038,2.313999891281128,0.0,2.316999912261963,2.316999912261963,2.3529999256134038,2.3529999256134038,2.313999891281128,0.0,2.316999912261963,2.316999912261963,2.3529999256134038,2.3529999256134038,2.313999891281128,0.0,2.316999912261963,2.316999912261963,2.3529999256134038,2.3529999256134038,2.313999891281128,0.0,2.316999912261963,2.316999912261963,2.3529999256134038,2.3529999256134038,2.313999891281128,0.0
2554,2017-02-27,2.36899995803833,2.36899995803833,2.3310000896453857,2.369999885559082,2.3289999961853027,0.0,2.36899995803833,2.36899995803833,2.3310000896453857,2.369999885559082,2.3289999961853027,0.0,2.36899995803833,2.36899995803833,2.3310000896453857,2.369999885559082,2.3289999961853027,0.0,2.36899995803833,2.36899995803833,2.3310000896453857,2.369999885559082,2.3289999961853027,0.0,2.36899995803833,2.36899995803833,2.3310000896453857,2.369999885559082,2.3289999961853027,0.0,2.36899995803833,2.36899995803833,2.3310000896453857,2.369999885559082,2.3289999961853027,0.0
2555,2017-02-28,2.3580000400543213,2.3580000400543213,2.3559999465942383,2.36899995803833,2.336999893188477,0.0,2.3580000400543213,2.3580000400543213,2.3559999465942383,2.36899995803833,2.336999893188477,0.0,2.3580000400543213,2.3580000400543213,2.3559999465942383,2.36899995803833,2.336999893188477,0.0,2.3580000400543213,2.3580000400543213,2.3559999465942383,2.36899995803833,2.336999893188477,0.0,2.3580000400543213,2.3580000400543213,2.3559999465942383,2.36899995803833,2.336999893188477,0.0,2.3580000400543213,2.3580000400543213,2.3559999465942383,2.36899995803833,2.336999893188477,0.0
2556,2017-03-01,2.463000059127808,2.463000059127808,2.434999942779541,2.470999956130981,2.434999942779541,0.0,2.463000059127808,2.463000059127808,2.434999942779541,2.470999956130981,2.434999942779541,0.0,2.463000059127808,2.463000059127808,2.434999942779541,2.470999956130981,2.434999942779541,0.0,2.463000059127808,2.463000059127808,2.434999942779541,2.470999956130981,2.434999942779541,0.0,2.463000059127808,2.463000059127808,2.434999942779541,2.470999956130981,2.434999942779541,0.0,2.463000059127808,2.463000059127808,2.434999942779541,2.470999956130981,2.434999942779541,0.0
2557,2017-03-02,2.489000082015991,2.489000082015991,2.4820001125335693,2.505000114440918,2.4649999141693115,0.0,2.489000082015991,2.489000082015991,2.4820001125335693,2.505000114440918,2.4649999141693115,0.0,2.489000082015991,2.489000082015991,2.4820001125335693,2.505000114440918,2.4649999141693115,0.0,2.489000082015991,2.489000082015991,2.4820001125335693,2.505000114440918,2.4649999141693115,0.0,2.489000082015991,2.489000082015991,2.4820001125335693,2.505000114440918,2.4649999141693115,0.0,2.489000082015991,2.489000082015991,2.4820001125335693,2.505000114440918,2.4649999141693115,0.0
2558,2017-03-03,2.492000102996826,2.492000102996826,2.49399995803833,2.5199999809265137,2.4820001125335693,0.0,2.492000102996826,2.492000102996826,2.49399995803833,2.5199999809265137,2.4820001125335693,0.0,2.492000102996826,2.492000102996826,2.49399995803833,2.5199999809265137,2.4820001125335693,0.0,2.492000102996826,2.492000102996826,2.49399995803833,2.5199999809265137,2.4820001125335693,0.0,2.492000102996826,2.492000102996826,2.49399995803833,2.5199999809265137,2.4820001125335693,0.0,2.492000102996826,2.492000102996826,2.49399995803833,2.5199999809265137,2.4820001125335693,0.0
2559,2017-03-06,2.49399995803833,2.49399995803833,2.470999956130981,2.506999969482422,2.46399998664856,0.0,2.49399995803833,2.49399995803833,2.470999956130981,2.506999969482422,2.46399998664856,0.0,2.49399995803833,2.49399995803833,2.470999956130981,2.506999969482422,2.46399998664856,0.0,2.49399995803833,2.49399995803833,2.470999956130981,2.506999969482422,2.46399998664856,0.0,2.49399995803833,2.49399995803833,2.470999956130981,2.506999969482422,2.46399998664856,0.0,2.49399995803833,2.49399995803833,2.470999956130981,2.506999969482422,2.46399998664856,0.0
2560,2017-03-07,2.510999917984009,2.510999917984009,2.510999917984009,2.5179998874664307,2.503000020980835,0.0,2.510999917984009,2.510999917984009,2.510999917984009,2.5179998874664307,2.503000020980835,0.0,2.510999917984009,2.510999917984009,2.510999917984009,2.5179998874664307,2.503000020980835,0.0,2.510999917984009,2.510999917984009,2.510999917984009,2.5179998874664307,2.503000020980835,0.0,2.510999917984009,2.510999917984009,2.510999917984009,2.5179998874664307,2.503000020980835,0.0,2.510999917984009,2.510999917984009,2.510999917984009,2.5179998874664307,2.503000020980835,0.0
2561,2017-03-08,2.552000045776367,2.552000045776367,2.566999912261963,2.5829999446868896,2.5450000762939453,0.0,2.552000045776367,2.552000045776367,2.566999912261963,2.5829999446868896,2.5450000762939453,0.0,2.552000045776367,2.552000045776367,2.566999912261963,2.5829999446868896,2.5450000762939453,0.0,2.552000045776367,2.552000045776367,2.566999912261963,2.5829999446868896,2.5450000762939453,0.0,2.552000045776367,2.552000045776367,2.566999912261963,2.5829999446868896,2.5450000762939453,0.0,2.552000045776367,2.552000045776367,2.566999912261963,2.5829999446868896,2.5450000762939453,0.0
2562,2017-03-09,2.5980000495910645,2.5980000495910645,2.562999963760376,2.6070001125335693,2.558000087738037,0.0,2.5980000495910645,2.5980000495910645,2.562999963760376,2.6070001125335693,2.558000087738037,0.0,2.5980000495910645,2.5980000495910645,2.562999963760376,2.6070001125335693,2.558000087738037,0.0,2.5980000495910645,2.5980000495910645,2.562999963760376,2.6070001125335693,2.558000087738037,0.0,2.5980000495910645,2.5980000495910645,2.562999963760376,2.6070001125335693,2.558000087738037,0.0,2.5980000495910645,2.5980000495910645,2.562999963760376,2.6070001125335693,2.558000087738037,0.0
2563,2017-03-10,2.5820000171661377,2.5820000171661377,2.61299991607666,2.615000009536743,2.575000047683716,0.0,2.5820000171661377,2.5820000171661377,2.61299991607666,2.615000009536743,2.575000047683716,0.0,2.5820000171661377,2.5820000171661377,2.61299991607666,2.615000009536743,2.575000047683716,0.0,2.5820000171661377,2.5820000171661377,2.61299991607666,2.615000009536743,2.575000047683716,0.0,2.5820000171661377,2.5820000171661377,2.61299991607666,2.615000009536743,2.575000047683716,0.0,2.5820000171661377,2.5820000171661377,2.61299991607666,2.615000009536743,2.575000047683716,0.0
2564,2017-03-13,2.6080000400543213,2.6080000400543213,2.578000068664551,2.615000009536743,2.575999975204468,0.0,2.6080000400543213,2.6080000400543213,2.578000068664551,2.615000009536743,2.575999975204468,0.0,2.6080000400543213,2.6080000400543213,2.578000068664551,2.615000009536743,2.575999975204468,0.0,2.6080000400543213,2.6080000400543213,2.578000068664551,2.615000009536743,2.575999975204468,0.0,2.6080000400543213,2.6080000400543213,2.578000068664551,2.615000009536743,2.575999975204468,0.0,2.6080000400543213,2.6080000400543213,2.578000068664551,2.615000009536743,2.575999975204468,0.0
2565,2017-03-14,2.595000028610229,2.595000028610229,2.6080000400543213,2.61299991607666,2.588000059127808,0.0,2.595000028610229,2.595000028610229,2.6080000400543213,2.61299991607666,2.588000059127808,0.0,2.595000028610229,2.595000028610229,2.6080000400543213,2.61299991607666,2.588000059127808,0.0,2.595000028610229,2.595000028610229,2.6080000400543213,2.61299991607666,2.588000059127808,0.0,2.595000028610229,2.595000028610229,2.6080000400543213,2.61299991607666,2.588000059127808,0.0,2.595000028610229,2.595000028610229,2.6080000400543213,2.61299991607666,2.588000059127808,0.0
2566,2017-03-15,2.507999897003174,2.507999897003174,2.57699990272522,2.5910000801086426,2.50600004196167,0.0,2.507999897003174,2.507999897003174,2.57699990272522,2.5910000801086426,2.50600004196167,0.0,2.507999897003174,2.507999897003174,2.57699990272522,2.5910000801086426,2.50600004196167,0.0,2.507999897003174,2.507999897003174,2.57699990272522,2.5910000801086426,2.50600004196167,0.0,2.507999897003174,2.507999897003174,2.57699990272522,2.5910000801086426,2.50600004196167,0.0,2.507999897003174,2.507999897003174,2.57699990272522,2.5910000801086426,2.50600004196167,0.0
2567,2017-03-16,2.5220000743865967,2.5220000743865967,2.5220000743865967,2.5380001068115234,2.515000104904175,0.0,2.5220000743865967,2.5220000743865967,2.5220000743865967,2.5380001068115234,2.515000104904175,0.0,2.5220000743865967,2.5220000743865967,2.5220000743865967,2.5380001068115234,2.515000104904175,0.0,2.5220000743865967,2.5220000743865967,2.5220000743865967,2.5380001068115234,2.515000104904175,0.0,2.5220000743865967,2.5220000743865967,2.5220000743865967,2.5380001068115234,2.515000104904175,0.0,2.5220000743865967,2.5220000743865967,2.5220000743865967,2.5380001068115234,2.515000104904175,0.0
2568,2017-03-17,2.500999927520752,2.500999927520752,2.5220000743865967,2.5309998989105225,2.490000009536743,0.0,2.500999927520752,2.500999927520752,2.5220000743865967,2.5309998989105225,2.490000009536743,0.0,2.500999927520752,2.500999927520752,2.5220000743865967,2.5309998989105225,2.490000009536743,0.0,2.500999927520752,2.500999927520752,2.5220000743865967,2.5309998989105225,2.490000009536743,0.0,2.500999927520752,2.500999927520752,2.5220000743865967,2.5309998989105225,2.490000009536743,0.0,2.500999927520752,2.500999927520752,2.5220000743865967,2.5309998989105225,2.490000009536743,0.0
2569,2017-03-20,2.4730000495910645,2.4730000495910645,2.503999948501587,2.509999990463257,2.4719998836517334,0.0,2.4730000495910645,2.4730000495910645,2.503999948501587,2.509999990463257,2.4719998836517334,0.0,2.4730000495910645,2.4730000495910645,2.503999948501587,2.509999990463257,2.4719998836517334,0.0,2.4730000495910645,2.4730000495910645,2.503999948501587,2.509999990463257,2.4719998836517334,0.0,2.4730000495910645,2.4730000495910645,2.503999948501587,2.509999990463257,2.4719998836517334,0.0,2.4730000495910645,2.4730000495910645,2.503999948501587,2.509999990463257,2.4719998836517334,0.0
2570,2017-03-21,2.436000108718872,2.436000108718872,2.493000030517578,2.499000072479248,2.4210000038146973,0.0,2.436000108718872,2.436000108718872,2.493000030517578,2.499000072479248,2.4210000038146973,0.0,2.436000108718872,2.436000108718872,2.493000030517578,2.499000072479248,2.4210000038146973,0.0,2.436000108718872,2.436000108718872,2.493000030517578,2.499000072479248,2.4210000038146973,0.0,2.436000108718872,2.436000108718872,2.493000030517578,2.499000072479248,2.4210000038146973,0.0,2.436000108718872,2.436000108718872,2.493000030517578,2.499000072479248,2.4210000038146973,0.0
2571,2017-03-22,2.3959999084472656,2.3959999084472656,2.4189999103546143,2.4210000038146973,2.375,0.0,2.3959999084472656,2.3959999084472656,2.4189999103546143,2.4210000038146973,2.375,0.0,2.3959999084472656,2.3959999084472656,2.4189999103546143,2.4210000038146973,2.375,0.0,2.3959999084472656,2.3959999084472656,2.4189999103546143,2.4210000038146973,2.375,0.0,2.3959999084472656,2.3959999084472656,2.4189999103546143,2.4210000038146973,2.375,0.0,2.3959999084472656,2.3959999084472656,2.4189999103546143,2.4210000038146973,2.375,0.0
2572,2017-03-23,2.4179999828338623,2.4179999828338623,2.4119999408721924,2.437000036239624,2.38700008392334,0.0,2.4179999828338623,2.4179999828338623,2.4119999408721924,2.437000036239624,2.38700008392334,0.0,2.4179999828338623,2.4179999828338623,2.4119999408721924,2.437000036239624,2.38700008392334,0.0,2.4179999828338623,2.4179999828338623,2.4119999408721924,2.437000036239624,2.38700008392334,0.0,2.4179999828338623,2.4179999828338623,2.4119999408721924,2.437000036239624,2.38700008392334,0.0,2.4179999828338623,2.4179999828338623,2.4119999408721924,2.437000036239624,2.38700008392334,0.0
2573,2017-03-24,2.400000095367432,2.400000095367432,2.4159998893737797,2.424999952316284,2.3929998874664307,0.0,2.400000095367432,2.400000095367432,2.4159998893737797,2.424999952316284,2.3929998874664307,0.0,2.400000095367432,2.400000095367432,2.4159998893737797,2.424999952316284,2.3929998874664307,0.0,2.400000095367432,2.400000095367432,2.4159998893737797,2.424999952316284,2.3929998874664307,0.0,2.400000095367432,2.400000095367432,2.4159998893737797,2.424999952316284,2.3929998874664307,0.0,2.400000095367432,2.400000095367432,2.4159998893737797,2.424999952316284,2.3929998874664307,0.0
2574,2017-03-27,2.372999906539917,2.372999906539917,2.358999967575073,2.381999969482422,2.3480000495910645,0.0,2.372999906539917,2.372999906539917,2.358999967575073,2.381999969482422,2.3480000495910645,0.0,2.372999906539917,2.372999906539917,2.358999967575073,2.381999969482422,2.3480000495910645,0.0,2.372999906539917,2.372999906539917,2.358999967575073,2.381999969482422,2.3480000495910645,0.0,2.372999906539917,2.372999906539917,2.358999967575073,2.381999969482422,2.3480000495910645,0.0,2.372999906539917,2.372999906539917,2.358999967575073,2.381999969482422,2.3480000495910645,0.0
2575,2017-03-28,2.4089999198913574,2.4089999198913574,2.365999937057495,2.4200000762939453,2.3570001125335693,0.0,2.4089999198913574,2.4089999198913574,2.365999937057495,2.4200000762939453,2.3570001125335693,0.0,2.4089999198913574,2.4089999198913574,2.365999937057495,2.4200000762939453,2.3570001125335693,0.0,2.4089999198913574,2.4089999198913574,2.365999937057495,2.4200000762939453,2.3570001125335693,0.0,2.4089999198913574,2.4089999198913574,2.365999937057495,2.4200000762939453,2.3570001125335693,0.0,2.4089999198913574,2.4089999198913574,2.365999937057495,2.4200000762939453,2.3570001125335693,0.0
2576,2017-03-29,2.385999917984009,2.385999917984009,2.4030001163482666,2.4049999713897705,2.378000020980835,0.0,2.385999917984009,2.385999917984009,2.4030001163482666,2.4049999713897705,2.378000020980835,0.0,2.385999917984009,2.385999917984009,2.4030001163482666,2.4049999713897705,2.378000020980835,0.0,2.385999917984009,2.385999917984009,2.4030001163482666,2.4049999713897705,2.378000020980835,0.0,2.385999917984009,2.385999917984009,2.4030001163482666,2.4049999713897705,2.378000020980835,0.0,2.385999917984009,2.385999917984009,2.4030001163482666,2.4049999713897705,2.378000020980835,0.0
2577,2017-03-30,2.4159998893737797,2.4159998893737797,2.381999969482422,2.4200000762939453,2.378000020980835,0.0,2.4159998893737797,2.4159998893737797,2.381999969482422,2.4200000762939453,2.378000020980835,0.0,2.4159998893737797,2.4159998893737797,2.381999969482422,2.4200000762939453,2.378000020980835,0.0,2.4159998893737797,2.4159998893737797,2.381999969482422,2.4200000762939453,2.378000020980835,0.0,2.4159998893737797,2.4159998893737797,2.381999969482422,2.4200000762939453,2.378000020980835,0.0,2.4159998893737797,2.4159998893737797,2.381999969482422,2.4200000762939453,2.378000020980835,0.0
2578,2017-03-31,2.3959999084472656,2.3959999084472656,2.4140000343322754,2.427000045776367,2.3949999809265137,0.0,2.3959999084472656,2.3959999084472656,2.4140000343322754,2.427000045776367,2.3949999809265137,0.0,2.3959999084472656,2.3959999084472656,2.4140000343322754,2.427000045776367,2.3949999809265137,0.0,2.3959999084472656,2.3959999084472656,2.4140000343322754,2.427000045776367,2.3949999809265137,0.0,2.3959999084472656,2.3959999084472656,2.4140000343322754,2.427000045776367,2.3949999809265137,0.0,2.3959999084472656,2.3959999084472656,2.4140000343322754,2.427000045776367,2.3949999809265137,0.0
2579,2017-04-03,2.3499999046325684,2.3499999046325684,2.380000114440918,2.3910000324249268,2.3320000171661377,0.0,2.3499999046325684,2.3499999046325684,2.380000114440918,2.3910000324249268,2.3320000171661377,0.0,2.3499999046325684,2.3499999046325684,2.380000114440918,2.3910000324249268,2.3320000171661377,0.0,2.3499999046325684,2.3499999046325684,2.380000114440918,2.3910000324249268,2.3320000171661377,0.0,2.3499999046325684,2.3499999046325684,2.380000114440918,2.3910000324249268,2.3320000171661377,0.0,2.3499999046325684,2.3499999046325684,2.380000114440918,2.3910000324249268,2.3320000171661377,0.0
2580,2017-04-04,2.3499999046325684,2.3499999046325684,2.325000047683716,2.358999967575073,2.321000099182129,0.0,2.3499999046325684,2.3499999046325684,2.325000047683716,2.358999967575073,2.321000099182129,0.0,2.3499999046325684,2.3499999046325684,2.325000047683716,2.358999967575073,2.321000099182129,0.0,2.3499999046325684,2.3499999046325684,2.325000047683716,2.358999967575073,2.321000099182129,0.0,2.3499999046325684,2.3499999046325684,2.325000047683716,2.358999967575073,2.321000099182129,0.0,2.3499999046325684,2.3499999046325684,2.325000047683716,2.358999967575073,2.321000099182129,0.0
2581,2017-04-05,2.3570001125335693,2.3570001125335693,2.377000093460083,2.384000062942505,2.3529999256134038,0.0,2.3570001125335693,2.3570001125335693,2.377000093460083,2.384000062942505,2.3529999256134038,0.0,2.3570001125335693,2.3570001125335693,2.377000093460083,2.384000062942505,2.3529999256134038,0.0,2.3570001125335693,2.3570001125335693,2.377000093460083,2.384000062942505,2.3529999256134038,0.0,2.3570001125335693,2.3570001125335693,2.377000093460083,2.384000062942505,2.3529999256134038,0.0,2.3570001125335693,2.3570001125335693,2.377000093460083,2.384000062942505,2.3529999256134038,0.0
2582,2017-04-06,2.3429999351501465,2.3429999351501465,2.3480000495910645,2.368000030517578,2.328000068664551,0.0,2.3429999351501465,2.3429999351501465,2.3480000495910645,2.368000030517578,2.328000068664551,0.0,2.3429999351501465,2.3429999351501465,2.3480000495910645,2.368000030517578,2.328000068664551,0.0,2.3429999351501465,2.3429999351501465,2.3480000495910645,2.368000030517578,2.328000068664551,0.0,2.3429999351501465,2.3429999351501465,2.3480000495910645,2.368000030517578,2.328000068664551,0.0,2.3429999351501465,2.3429999351501465,2.3480000495910645,2.368000030517578,2.328000068664551,0.0
2583,2017-04-07,2.372999906539917,2.372999906539917,2.313999891281128,2.372999906539917,2.2709999084472656,0.0,2.372999906539917,2.372999906539917,2.313999891281128,2.372999906539917,2.2709999084472656,0.0,2.372999906539917,2.372999906539917,2.313999891281128,2.372999906539917,2.2709999084472656,0.0,2.372999906539917,2.372999906539917,2.313999891281128,2.372999906539917,2.2709999084472656,0.0,2.372999906539917,2.372999906539917,2.313999891281128,2.372999906539917,2.2709999084472656,0.0,2.372999906539917,2.372999906539917,2.313999891281128,2.372999906539917,2.2709999084472656,0.0
2584,2017-04-10,2.361000061035156,2.361000061035156,2.390000104904175,2.3910000324249268,2.345999956130981,0.0,2.361000061035156,2.361000061035156,2.390000104904175,2.3910000324249268,2.345999956130981,0.0,2.361000061035156,2.361000061035156,2.390000104904175,2.3910000324249268,2.345999956130981,0.0,2.361000061035156,2.361000061035156,2.390000104904175,2.3910000324249268,2.345999956130981,0.0,2.361000061035156,2.361000061035156,2.390000104904175,2.3910000324249268,2.345999956130981,0.0,2.361000061035156,2.361000061035156,2.390000104904175,2.3910000324249268,2.345999956130981,0.0
2585,2017-04-11,2.2980000972747803,2.2980000972747803,2.3429999351501465,2.3429999351501465,2.2929999828338623,0.0,2.2980000972747803,2.2980000972747803,2.3429999351501465,2.3429999351501465,2.2929999828338623,0.0,2.2980000972747803,2.2980000972747803,2.3429999351501465,2.3429999351501465,2.2929999828338623,0.0,2.2980000972747803,2.2980000972747803,2.3429999351501465,2.3429999351501465,2.2929999828338623,0.0,2.2980000972747803,2.2980000972747803,2.3429999351501465,2.3429999351501465,2.2929999828338623,0.0,2.2980000972747803,2.2980000972747803,2.3429999351501465,2.3429999351501465,2.2929999828338623,0.0
2586,2017-04-12,2.2960000038146973,2.2960000038146973,2.2929999828338623,2.305000066757202,2.2780001163482666,0.0,2.2960000038146973,2.2960000038146973,2.2929999828338623,2.305000066757202,2.2780001163482666,0.0,2.2960000038146973,2.2960000038146973,2.2929999828338623,2.305000066757202,2.2780001163482666,0.0,2.2960000038146973,2.2960000038146973,2.2929999828338623,2.305000066757202,2.2780001163482666,0.0,2.2960000038146973,2.2960000038146973,2.2929999828338623,2.305000066757202,2.2780001163482666,0.0,2.2960000038146973,2.2960000038146973,2.2929999828338623,2.305000066757202,2.2780001163482666,0.0
2587,2017-04-13,2.2320001125335693,2.2320001125335693,2.239000082015991,2.2709999084472656,2.220000028610229,0.0,2.2320001125335693,2.2320001125335693,2.239000082015991,2.2709999084472656,2.220000028610229,0.0,2.2320001125335693,2.2320001125335693,2.239000082015991,2.2709999084472656,2.220000028610229,0.0,2.2320001125335693,2.2320001125335693,2.239000082015991,2.2709999084472656,2.220000028610229,0.0,2.2320001125335693,2.2320001125335693,2.239000082015991,2.2709999084472656,2.220000028610229,0.0,2.2320001125335693,2.2320001125335693,2.239000082015991,2.2709999084472656,2.220000028610229,0.0
2588,2017-04-17,2.252000093460083,2.252000093460083,2.220000028610229,2.252000093460083,2.2179999351501465,0.0,2.252000093460083,2.252000093460083,2.220000028610229,2.252000093460083,2.2179999351501465,0.0,2.252000093460083,2.252000093460083,2.220000028610229,2.252000093460083,2.2179999351501465,0.0,2.252000093460083,2.252000093460083,2.220000028610229,2.252000093460083,2.2179999351501465,0.0,2.252000093460083,2.252000093460083,2.220000028610229,2.252000093460083,2.2179999351501465,0.0,2.252000093460083,2.252000093460083,2.220000028610229,2.252000093460083,2.2179999351501465,0.0
2589,2017-04-18,2.178999900817871,2.178999900817871,2.2230000495910645,2.226999998092652,2.177000045776367,0.0,2.178999900817871,2.178999900817871,2.2230000495910645,2.226999998092652,2.177000045776367,0.0,2.178999900817871,2.178999900817871,2.2230000495910645,2.226999998092652,2.177000045776367,0.0,2.178999900817871,2.178999900817871,2.2230000495910645,2.226999998092652,2.177000045776367,0.0,2.178999900817871,2.178999900817871,2.2230000495910645,2.226999998092652,2.177000045776367,0.0,2.178999900817871,2.178999900817871,2.2230000495910645,2.226999998092652,2.177000045776367,0.0
2590,2017-04-19,2.20199990272522,2.20199990272522,2.2090001106262207,2.2249999046325684,2.200000047683716,0.0,2.20199990272522,2.20199990272522,2.2090001106262207,2.2249999046325684,2.200000047683716,0.0,2.20199990272522,2.20199990272522,2.2090001106262207,2.2249999046325684,2.200000047683716,0.0,2.20199990272522,2.20199990272522,2.2090001106262207,2.2249999046325684,2.200000047683716,0.0,2.20199990272522,2.20199990272522,2.2090001106262207,2.2249999046325684,2.200000047683716,0.0,2.20199990272522,2.20199990272522,2.2090001106262207,2.2249999046325684,2.200000047683716,0.0
